SampleID	location	pedigree	rep_number	plot_number	Batch	Month	day	year	Temperature [C]	Dew Point [C]	Relative Humidity [%]	Solar Radiation [W/m2]	Rainfall [mm]	Wind Speed [m/s]	Wind Direction [degrees]	Wind Gust [m/s]	Soil Temperature [C]	Soil Moisture [%VWC]	Grower	Date Recieved	Date Reported	E Depth	1:1 Soil pH	WDRF Buffer pH	1:1 S Salts mmho/cm	Texture No	Organic Matter LOI %	Nitrate-N ppm N	lbs N/A	Potassium ppm K	Sulfate-S ppm S	Calcium ppm Ca	Magnesium ppm Mg	Sodium ppm Na	CEC/Sum of Cations me/100g	%H Sat	%K Sat	%Ca Sat	%Mg Sat	%Na Sat	Mehlich P-III ppm P	% Sand	% Silt	% Clay	Texture
IAH4-2-854	IAH4	B73/PHM49	2	854	3166	8	7	2019	22.6836805555556	16.4418970959596	71.1253787878788	192.935606060606	0.069535206820335	1.07269826224329	201.9	2.64978444444444	22.4296022727273	35.6515467171717	Jode Edwards	08/22/19	08/26/19	8	6.3	6.7	0.21	2	4.5	21.2	51	177	13.3	2988	289	9	20.8	14	2	72	12	0	42	46	24	30	Sandy Clay Loam
IAH4-2-941	IAH4	CG44/CGR01	2	941	3166	8	7	2019	22.6836805555556	16.4418970959596	71.1253787878788	192.935606060606	0.069535206820335	1.07269826224329	201.9	2.64978444444444	22.4296022727273	35.6515467171717	Jode Edwards	08/22/19	08/26/19	8	6.3	6.7	0.21	2	4.5	21.2	51	177	13.3	2988	289	9	20.8	14	2	72	12	0	42	46	24	30	Sandy Clay Loam
IAH4-2-942	IAH4	B73/MO17	2	942	3166	8	7	2019	22.6836805555556	16.4418970959596	71.1253787878788	192.935606060606	0.069535206820335	1.07269826224329	201.9	2.64978444444444	22.4296022727273	35.6515467171717	Jode Edwards	08/22/19	08/26/19	8	6.3	6.7	0.21	2	4.5	21.2	51	177	13.3	2988	289	9	20.8	14	2	72	12	0	42	46	24	30	Sandy Clay Loam
INH1-1-102	INH1	B73/PHN82	1	102	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-127	INH1	B73/PHM49	1	127	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-132	INH1	B73/MO17	1	132	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-145	INH1	LH74/PHN82	1	145	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-151	INH1	PHW52/PHN82	1	151	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-172	INH1	B14A/OH43	1	172	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-17	INH1	F42/MO17	1	17	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-206	INH1	CG44/CGR01	1	206	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-219	INH1	PHW52/PHM49	1	219	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-230	INH1	F42/OH43	1	230	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-26	INH1	F42/H95	1	26	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-48	INH1	B14A/MO17	1	48	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-55	INH1	2369/LH123HT	1	55	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-58	INH1	B14A/H95	1	58	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-66	INH1	B37/OH43	1	66	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-6	INH1	B37/MO17	1	6	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-88	INH1	CG119/CG108	1	88	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-1-97	INH1	B37/H95	1	97	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-252	INH1	LH74/PHN82	2	252	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-260	INH1	B37/OH43	2	260	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-265	INH1	F42/MO17	2	265	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-301	INH1	B37/H95	2	301	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-306	INH1	PHW52/PHN82	2	306	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-319	INH1	PHG39/PHN82	2	319	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-337	INH1	B73/PHM49	2	337	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-372	INH1	B14A/MO17	2	372	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-394	INH1	CG44/CGR01	2	394	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-395	INH1	PHW52/PHM49	2	395	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-400	INH1	F42/OH43	2	400	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-419	INH1	B73/MO17	2	419	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-428	INH1	B14A/H95	2	428	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-430	INH1	F42/H95	2	430	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-445	INH1	B14A/OH43	2	445	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-449	INH1	CG119/CG108	2	449	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-464	INH1	B37/MO17	2	464	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
INH1-2-478	INH1	B73/PHN82	2	478	3167	8	15	2019	23.6694793799357	16.5535049736688	68.0335185726821	265.989367985824	0.046267251461988	0.849411594202899	203.598619896492	2.30344453364817	26.147658003544	27.5666666666667	Mitch Truinsta	11/04/19	11/07/19	8	6.6	7.2	0.11	2	3.1	20.2	48	171	5.8	1895	561	9	14.6	0	3	65	32	0	14	27	50	23	Loam
MIH1-1-106	MIH1	B73/PHM49	1	106	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-107	MIH1	CG119/CG108	1	107	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-113	MIH1	B37/MO17	1	113	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-115	MIH1	CG44/CGR01	1	115	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-124	MIH1	B14A/MO17	1	124	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-144	MIH1	B37/OH43	1	144	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-166	MIH1	2369/LH123HT	1	166	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-169	MIH1	PHW52/PHM49	1	169	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-178	MIH1	LH74/PHN82	1	178	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-181	MIH1	F42/H95	1	181	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-212	MIH1	B37/H95	1	212	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-217	MIH1	B14A/OH43	1	217	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-230	MIH1	F42/MO17	1	230	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-240	MIH1	B73/MO17	1	240	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-24	MIH1	B73/PHN82	1	24	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-28	MIH1	B14A/H95	1	28	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-6	MIH1	PHW52/PHN82	1	6	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-8	MIH1	F42/OH43	1	8	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-1-92	MIH1	PHG39/PHN82	1	92	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-270	MIH1	2369/LH123HT	2	270	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-293	MIH1	LH74/PHN82	2	293	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-296	MIH1	F42/MO17	2	296	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-303	MIH1	F42/H95	2	303	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-308	MIH1	B73/PHM49	2	308	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-313	MIH1	B37/MO17	2	313	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-338	MIH1	B14A/MO17	2	338	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-359	MIH1	F42/OH43	2	359	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
MIH1-2-367	MIH1	CG44/CGR01	2	367	3167	8	13	2019	21.1653815044486	11.7902857142857	66.0861181548422	288.40827436037	0.003398974912328	0.186107400480898	194.750556792873	9.61333333333333	21.4107729994556	24.9593358737071	Addie Thompson	06/13/19	06/17/19	12	6.9	7.2	0.1	2	2.5	5.8	21	128	6.1	1938	243	10	12.1	0	3	80	17	0	49	54	20	26	Sandy Clay Loam
